episode,return,length,epsilon,act0,act1,act2,act3
2530,0.3228,2,0.05,1,0,0,1
2531,5.1056,4,0.05,4,0,0,0
2532,1.5791,1,0.05,1,0,0,0
2533,4.8168,1,0.05,1,0,0,0
2534,12.1078,2,0.05,2,0,0,0
2535,0.0921,1,0.05,1,0,0,0
2536,3.0527,3,0.05,1,2,0,0
2537,6.4039,2,0.05,1,1,0,0
2538,13.5629,3,0.05,0,0,2,1
2539,14.3078,10,0.05,2,5,3,0
2540,3.4215,2,0.05,0,1,1,0
2541,13.8586,1,0.05,0,0,1,0
2542,2.6105,3,0.05,0,1,0,2
2543,0.4854,1,0.05,0,0,1,0
2544,2.6769,3,0.05,1,1,1,0
2545,10.1614,2,0.05,0,1,1,0
2546,2.5895,3,0.05,1,1,1,0
2547,5.1365,7,0.05,5,1,1,0
2548,0.0524,1,0.05,1,0,0,0
2549,0.3156,1,0.05,1,0,0,0
2550,1.0526,1,0.05,1,0,0,0
2551,4.7378,1,0.05,1,0,0,0
2552,18.4072,1,0.05,1,0,0,0
2553,9.7365,1,0.05,1,0,0,0
2554,21.0523,2,0.05,2,0,0,0
2555,13.7866,5,0.05,5,0,0,0
2556,10.7142,7,0.05,4,2,0,1
2557,0.4735,1,0.05,0,0,1,0
2558,1.1843,1,0.05,0,0,1,0
2559,25.7431,2,0.05,0,0,1,1
2560,4.2927,6,0.05,0,3,2,1
2561,9.1594,4,0.05,3,0,1,0
2562,0.2785,2,0.05,2,0,0,0
2563,33.7818,16,0.05,6,1,3,6
2564,4.4963,6,0.05,3,3,0,0
2565,4.7375,2,0.05,2,0,0,0
2566,1.2632,1,0.05,1,0,0,0
2567,18.9406,4,0.05,4,0,0,0
2568,6.8638,7,0.05,4,1,0,2
2569,0.3946,1,0.05,1,0,0,0
2570,8.423,1,0.05,1,0,0,0
2571,8.4751,3,0.05,3,0,0,0
2572,12.2525,11,0.05,7,1,0,3
2573,0.5921,1,0.05,0,0,1,0
2574,1.8002,1,0.05,0,0,1,0
2575,1.1247,3,0.05,0,1,0,2
2576,29.1245,20,0.05,2,9,8,1
2577,5.1169,1,0.05,0,0,1,0
2578,29.1651,3,0.05,2,0,1,0
2579,17.9363,11,0.05,10,1,0,0
2580,1.4937,7,0.05,1,0,1,5
2581,38.5356,9,0.05,2,5,2,0
2582,7.8152,1,0.05,0,0,1,0
2583,5.5838,3,0.05,0,1,2,0
2584,6.3962,1,0.05,0,0,1,0
2585,19.0705,1,0.05,0,0,1,0
2586,20.3079,7,0.05,1,3,3,0
2587,27.4806,1,0.05,0,0,1,0
2588,21.1592,6,0.05,4,0,2,0
2589,0.1419,1,0.05,0,0,1,0
2590,13.6979,2,0.05,0,1,1,0
2591,4.0818,3,0.05,0,1,1,1
2592,21.083,5,0.05,2,0,3,0
2593,0.3551,1,0.05,0,0,1,0
2594,3.5409,3,0.05,0,0,3,0
2595,8.5146,3,0.05,0,2,1,0
2596,12.7265,2,0.05,1,1,0,0
2597,0.3551,1,0.05,0,0,1,0
2598,0.2759,2,0.05,1,0,1,0
2599,1.6581,1,0.05,0,0,1,0
2600,0.4499,1,0.05,0,0,1,0
2601,4.5247,1,0.05,0,0,1,0
2602,9.4798,4,0.05,0,0,2,2
2603,1.9095,3,0.05,0,1,2,0
2604,3.5533,1,0.05,0,0,1,0
2605,16.0509,5,0.05,0,0,4,1
2606,3.0795,1,0.05,0,0,1,0
2607,2.0132,2,0.05,0,0,1,1
2608,31.0948,10,0.05,0,0,8,2
2609,5.2117,1,0.05,0,0,1,0
2610,5.7402,4,0.05,0,1,2,1
2611,0.8945,2,0.05,0,0,1,1
2612,1.3078,3,0.05,0,0,1,2
2613,1.0658,1,0.05,0,0,1,0
2614,3.7463,2,0.05,0,1,1,0
2615,1.4212,1,0.05,0,0,1,0
2616,0.3551,1,0.05,0,0,1,0
2617,5.1641,2,0.05,0,0,2,0
2618,0.3155,2,0.05,0,0,1,1
2619,2.4636,1,0.05,0,0,1,0
2620,7.8167,5,0.05,2,1,2,0
2621,8.5682,6,0.05,2,2,2,0
2622,2.4344,2,0.05,0,1,1,0
2623,1.3027,1,0.05,0,0,1,0
2624,4.3085,3,0.05,0,0,3,0
2625,11.8424,2,0.05,0,0,2,0
2626,12.2127,4,0.05,3,0,1,0
2627,10.6665,2,0.05,0,1,1,0
2628,20.9979,9,0.05,6,1,2,0
2629,3.4217,1,0.05,1,0,0,0
2630,30.971,7,0.05,6,1,0,0
2631,1.7083,2,0.05,1,1,0,0
2632,2.6318,2,0.05,2,0,0,0
2633,15.3214,4,0.05,1,1,1,1
2634,0.1419,1,0.05,0,0,1,0
2635,0.1066,1,0.05,0,0,1,0
2636,1.2791,1,0.05,0,0,1,0
2637,4.2563,3,0.05,0,0,3,0
2638,3.9406,2,0.05,0,1,1,0
2639,7.6989,2,0.05,0,0,2,0
2640,13.503,2,0.05,0,0,2,0
2641,50.8254,22,0.05,7,13,2,0
2642,16.4538,2,0.05,0,2,0,0
2643,12.0982,7,0.05,2,5,0,0
2644,22.4367,8,0.05,6,1,1,0
2645,1.1843,1,0.05,0,0,1,0
2646,11.3879,3,0.05,0,1,2,0
2647,0.8052,1,0.05,0,0,1,0
2648,1.182,1,0.05,0,0,1,0
2649,8.5279,3,0.05,0,0,3,0
2650,2.1319,1,0.05,0,0,1,0
2651,14.1184,4,0.05,1,0,3,0
2652,93.7521,10,0.05,4,2,4,0
2653,19.0085,3,0.05,0,0,3,0
2654,1.895,1,0.05,0,0,1,0
2655,7.1069,1,0.05,0,0,1,0
2656,40.0093,4,0.05,2,0,2,0
2657,13.6588,9,0.05,4,3,2,0
2658,9.5807,3,0.05,1,2,0,0
2659,3.1584,1,0.05,1,0,0,0
2660,3.053,2,0.05,1,0,1,0
2661,8.1819,2,0.05,1,1,0,0
2662,7.1069,1,0.05,0,0,1,0
2663,3.6717,1,0.05,0,0,1,0
2664,1.3025,2,0.05,0,0,2,0
2665,13.8579,4,0.05,0,0,4,0
2666,0.0708,1,0.05,0,0,1,0
2667,3.1978,2,0.05,0,0,2,0
2668,0.0308,1,0.05,0,0,1,0
2669,6.1326,2,0.05,1,0,1,0
2670,0.7578,1,0.05,0,0,1,0
2671,333.9357,111,0.05,63,5,21,22
2672,1.9606,2,0.05,1,0,1,0
2673,0.1609,1,0.05,0,0,1,0
2674,5.3297,3,0.05,0,0,3,0
2675,10.57,8,0.05,4,2,2,0
2676,0.675,1,0.05,0,1,0,0
2677,12.9221,9,0.05,3,5,0,1
2678,2.2503,1,0.05,0,1,0,0
2679,1.5999,2,0.05,0,2,0,0
2680,40.541,5,0.05,2,3,0,0
2681,4.1258,1,0.05,0,1,0,0
2682,9.2322,15,0.05,6,7,2,0
2683,1.7314,5,0.05,0,1,3,1
2684,2.0661,6,0.05,4,1,1,0
2685,0.4472,1,0.05,1,0,0,0
2686,1.3133,1,0.05,1,0,0,0
2687,1.2895,1,0.05,1,0,0,0
2688,0.1313,1,0.05,1,0,0,0
2689,3.9481,1,0.05,1,0,0,0
2690,2.2372,1,0.05,1,0,0,0
2691,3.0795,1,0.05,0,0,1,0
2692,0.1728,1,0.05,0,0,1,0
2693,0.1419,1,0.05,0,0,1,0
2694,4.9505,3,0.05,0,1,2,0
2695,1.1182,2,0.05,0,1,1,0
2696,18.9669,5,0.05,1,2,2,0
2697,0.3551,1,0.05,0,0,1,0
2698,6.8112,4,0.05,2,1,1,0
2699,4.4652,2,0.05,1,1,0,0
2700,1.7502,1,0.05,0,1,0,0
2701,5.1324,2,0.05,1,1,0,0
2702,44.4769,13,0.05,12,1,0,0
2703,8.0019,1,0.05,0,1,0,0
2704,2.4076,16,0.05,2,8,3,3
2705,8.6467,1,0.05,0,0,1,0
2706,0.1537,1,0.05,0,0,1,0
2707,25.6229,9,0.05,7,0,2,0
2708,2.0845,1,0.05,0,0,1,0
2709,1.4071,3,0.05,0,3,0,0
2710,7.7885,2,0.05,1,1,0,0
2711,9.824,7,0.05,1,2,1,3
2712,1.3751,1,0.05,0,1,0,0
2713,5.1379,3,0.05,0,1,0,2
2714,1.5002,1,0.05,0,1,0,0
2715,2.587,2,0.05,0,1,0,1
2716,15.7662,2,0.05,0,2,0,0
2717,17.4039,6,0.05,2,1,1,2
2718,0.0055,1,0.05,0,1,0,0
2719,5.8758,3,0.05,0,3,0,0
2720,15.4863,1,0.05,0,1,0,0
2721,2.6778,2,0.05,1,1,0,0
2722,27.414,20,0.05,10,8,1,1
2723,0.6999,1,0.05,0,1,0,0
2724,23.5825,12,0.05,4,2,1,5
2725,0.9233,3,0.05,0,2,1,0
2726,1.2826,1,0.05,0,1,0,0
2727,0.0249,2,0.05,0,1,1,0
2728,5.0011,1,0.05,0,1,0,0
2729,10.0023,1,0.05,0,1,0,0
2730,0.2198,1,0.05,0,1,0,0
2731,0.1575,1,0.05,0,1,0,0
2732,5.0011,1,0.05,0,1,0,0
2733,0.7105,1,0.05,1,0,0,0
2734,0.1313,1,0.05,1,0,0,0
2735,8.2988,3,0.05,3,0,0,0
2736,14.0534,1,0.05,0,1,0,0
2737,194.8532,164,0.05,28,68,59,9
2738,2.1055,1,0.05,1,0,0,0
2739,0.9211,1,0.05,1,0,0,0
2740,5.3455,3,0.05,1,1,1,0
2741,8.1836,2,0.05,0,1,1,0
2742,4.1456,1,0.05,0,0,1,0
2743,10.9683,2,0.05,0,0,2,0
2744,0.6631,1,0.05,0,0,1,0
2745,18.3113,5,0.05,0,3,2,0
2746,10.6201,5,0.05,2,1,2,0
2747,23.5848,14,0.05,7,2,0,5
2748,7.5807,1,0.05,0,0,1,0
2749,11.8645,7,0.05,5,0,1,1
2750,3.9481,1,0.05,1,0,0,0
2751,7.5807,1,0.05,0,0,1,0
2752,0.3788,1,0.05,0,0,1,0
2753,0.1392,2,0.05,0,1,1,0
2754,6.4128,3,0.05,0,1,1,1
2755,4.3566,4,0.05,3,0,1,0
2756,0.1577,1,0.05,1,0,0,0
2757,0.6065,4,0.05,2,1,0,1
2758,7.29,5,0.05,3,2,0,0
2759,5.376,2,0.05,1,1,0,0
2760,14.0346,8,0.05,7,1,0,0
2761,2.6294,1,0.05,1,0,0,0
2762,2.2899,1,0.05,1,0,0,0
2763,11.5878,8,0.05,7,0,0,1
2764,4.3667,2,0.05,1,0,1,0
2765,2.9314,4,0.05,1,2,1,0
2766,1.0208,2,0.05,1,0,0,1
2767,0.3419,1,0.05,1,0,0,0
2768,16.3058,4,0.05,2,0,1,1
2769,26.3217,4,0.05,4,0,0,0
2770,10.0018,3,0.05,3,0,0,0
2771,4.4757,2,0.05,0,2,0,0
2772,1.7146,2,0.05,1,1,0,0
2773,3.7931,2,0.05,0,2,0,0
2774,3.1185,3,0.05,0,2,1,0
2775,32.6925,6,0.05,3,3,0,0
2776,1.5002,1,0.05,0,1,0,0
2777,0.5747,2,0.05,0,2,0,0
2778,4.2375,2,0.05,0,1,1,0
2779,1.5752,1,0.05,0,1,0,0
2780,9.2497,1,0.05,0,1,0,0
2781,22.781,11,0.05,4,4,0,3
2782,14.7107,4,0.05,3,0,0,1
2783,8.5233,2,0.05,0,0,2,0
2784,37.017,8,0.05,5,0,3,0
2785,2.6057,1,0.05,0,0,1,0
2786,3.9292,4,0.05,0,0,3,1
2787,10.0024,1,0.05,1,0,0,0
2788,1.9187,1,0.05,0,0,1,0
2789,7.0994,3,0.05,1,0,1,1
2790,2.7002,7,0.05,0,4,3,0
2791,5.5249,1,0.05,1,0,0,0
2792,3.0795,1,0.05,0,0,1,0
2793,0.4735,1,0.05,0,0,1,0
2794,2.6057,1,0.05,0,0,1,0
2795,20.3459,6,0.05,4,0,2,0
2796,8.7629,1,0.05,0,0,1,0
2797,0.6988,3,0.05,1,1,1,0
2798,19.7411,4,0.05,4,0,0,0
2799,2.2319,1,0.05,1,0,0,0
2800,66.1788,7,0.05,7,0,0,0
2801,1.9737,2,0.05,2,0,0,0
2802,4.1304,8,0.05,8,0,0,0
2803,7.8965,1,0.05,1,0,0,0
2804,2.1055,1,0.05,1,0,0,0
2805,27.446,4,0.05,3,0,1,0
2806,45.4258,4,0.05,3,0,1,0
2807,13.5292,8,0.05,2,5,1,0
2808,14.3727,3,0.05,1,1,1,0
2809,10.023,3,0.05,2,0,0,1
2810,38.4511,9,0.05,4,3,2,0
2811,0.1252,2,0.05,0,0,2,0
2812,5.3734,2,0.05,0,1,1,0
2813,11.7265,1,0.05,0,0,1,0
2814,6.6331,1,0.05,0,0,1,0
2815,17.6453,6,0.05,3,1,2,0
2816,0.3077,1,0.05,0,0,1,0
2817,11.1018,8,0.05,0,0,8,0
2818,20.0652,4,0.05,1,2,1,0
2819,36.5668,7,0.05,5,1,1,0
2820,1.6252,1,0.05,0,1,0,0
2821,0.2748,1,0.05,0,1,0,0
2822,0.8576,2,0.05,1,1,0,0
2823,26.3279,5,0.05,3,1,0,1
2824,7.3295,5,0.05,4,1,0,0
2825,0.7721,2,0.05,1,1,0,0
2826,0.1235,1,0.05,1,0,0,0
2827,5.4217,3,0.05,1,2,0,0
2828,0.2343,1,0.05,0,0,1,0
2829,22.804,10,0.05,2,6,2,0
2830,0.7105,1,0.05,0,0,1,0
2831,0.3314,1,0.05,0,0,1,0
2832,3.6312,2,0.05,0,1,1,0
2833,6.5427,5,0.05,0,1,4,0
2834,13.147,6,0.05,1,1,4,0
2835,46.5383,15,0.05,0,3,11,1
2836,9.8769,3,0.05,0,3,0,0
2837,13.2241,8,0.05,0,8,0,0
2838,6.0464,8,0.05,5,2,1,0
2839,2.8953,1,0.05,1,0,0,0
2840,1.1385,5,0.05,4,0,0,1
2841,10.0024,1,0.05,1,0,0,0
2842,4.343,1,0.05,1,0,0,0
2843,1.4734,3,0.05,1,0,2,0
2844,4.3954,2,0.05,0,0,1,1
2845,7.5755,3,0.05,0,0,3,0
2846,5.2815,9,0.05,0,2,7,0
2847,2.0845,1,0.05,0,0,1,0
2848,3.0795,1,0.05,0,0,1,0
2849,16.6273,4,0.05,1,0,3,0
2850,1.7171,2,0.05,0,1,1,0
2851,6.9973,2,0.05,0,1,1,0
2852,0.4025,1,0.05,0,0,1,0
2853,7.5227,5,0.05,3,0,2,0
2854,11.8413,7,0.05,6,1,0,0
2855,0.1235,1,0.05,1,0,0,0
2856,4.2638,2,0.05,2,0,0,0
2857,2.6713,2,0.05,2,0,0,0
2858,4.7378,1,0.05,1,0,0,0
2859,21.4495,3,0.05,3,0,0,0
2860,18.9511,4,0.05,4,0,0,0
2861,3.0451,2,0.05,1,1,0,0
2862,19.473,2,0.05,2,0,0,0
2863,2.2319,1,0.05,1,0,0,0
2864,0.3946,1,0.05,1,0,0,0
2865,3.445,3,0.05,1,2,0,0
2866,0.4973,1,0.05,0,0,1,0
2867,11.6194,3,0.05,0,2,1,0
2868,26.5056,2,0.05,0,0,1,1
2869,1.5167,4,0.05,0,1,1,2
2870,82.3227,24,0.05,18,1,2,3
2871,10.3849,3,0.05,0,1,2,0
2872,8.7629,1,0.05,0,0,1,0
2873,1.4212,1,0.05,0,0,1,0
2874,1.1132,1,0.05,0,0,1,0
2875,1.7477,1,0.05,0,1,0,0
2876,11.5526,3,0.05,1,0,1,1
2877,3.0795,1,0.05,0,0,1,0
2878,1.5853,5,0.05,1,0,2,2
2879,19.66,9,0.05,5,1,2,1
2880,22.5697,7,0.05,3,2,2,0
2881,1.3705,4,0.05,0,3,1,0
2882,0.3498,1,0.05,0,1,0,0
2883,21.4521,3,0.05,3,0,0,0
2884,59.6339,31,0.05,14,4,10,3
2885,15.2277,6,0.05,1,2,3,0
2886,6.8528,42,0.05,2,34,2,4
2887,8.752,1,0.05,0,1,0,0
2888,3.5254,2,0.05,0,2,0,0
2889,14.1606,4,0.05,1,1,1,1
2890,33.3914,20,0.05,0,11,6,3
2891,3.423,2,0.05,0,1,1,0
2892,25.2736,7,0.05,4,1,2,0
2893,13.9839,7,0.05,5,2,0,0
2894,13.6123,2,0.05,1,1,0,0
2895,0.4574,3,0.05,1,2,0,0
2896,26.8772,13,0.05,6,1,0,6
2897,2.3451,1,0.05,0,0,1,0
2898,2.7207,4,0.05,0,0,1,3
2899,6.0539,1,0.05,1,0,0,0
2900,0.8788,2,0.05,0,0,1,1
2901,13.9065,10,0.05,4,0,1,5
2902,3.1751,2,0.05,1,0,0,1
2903,35.9298,29,0.05,9,9,8,3
2904,6.9692,4,0.05,2,0,0,2
2905,9.2452,7,0.05,6,0,1,0
2906,6.4725,1,0.05,1,0,0,0
2907,363.7271,258,0.05,86,45,64,63
2908,4.5243,3,0.05,2,1,0,0
2909,0.3287,1,0.05,1,0,0,0
2910,4.7166,2,0.05,1,1,0,0
2911,4.1774,6,0.05,1,2,2,1
2912,0.3208,2,0.05,0,0,1,1
2913,23.7682,5,0.05,3,0,2,0
2914,10.3944,4,0.05,0,0,4,0
2915,0.0234,1,0.05,0,0,1,0
2916,10.1166,6,0.05,3,0,2,1
2917,0.5447,1,0.05,0,0,1,0
2918,18.0396,8,0.05,5,0,2,1
2919,4.264,1,0.05,0,0,1,0
2920,0.8209,2,0.05,0,0,1,1
2921,7.3074,9,0.05,1,6,1,1
2922,10.5262,1,0.05,1,0,0,0
2923,16.3198,1,0.05,1,0,0,0
2924,8.869,2,0.05,1,1,0,0
2925,6.8436,1,0.05,1,0,0,0
2926,10.3693,7,0.05,7,0,0,0
2927,3.3277,3,0.05,2,1,0,0
2928,0.0392,1,0.05,1,0,0,0
2929,3.9716,2,0.05,1,0,0,1
2930,6.497,4,0.05,3,0,0,1
2931,0.0471,1,0.05,1,0,0,0
2932,4.0268,3,0.05,2,0,0,1
2933,3.9481,1,0.05,1,0,0,0
2934,0.026,1,0.05,1,0,0,0
2935,17.2924,6,0.05,5,0,0,1
2936,0.2496,2,0.05,1,0,0,1
2937,1.4473,2,0.05,1,0,1,0
2938,9.7365,1,0.05,1,0,0,0
2939,4.607,6,0.05,2,2,0,2
2940,9.0106,4,0.05,1,3,0,0
2941,5.7512,1,0.05,0,1,0,0
2942,30.5258,3,0.05,1,2,0,0
2943,2.2503,1,0.05,0,1,0,0
2944,1.5002,1,0.05,0,1,0,0
2945,40.0753,3,0.05,1,2,0,0
2946,0.925,1,0.05,0,1,0,0
2947,15.2001,18,0.05,4,6,8,0
2948,0.283,3,0.05,0,0,2,1
2949,11.6093,7,0.05,2,2,3,0
2950,1.9065,2,0.05,0,0,2,0
2951,7.1698,2,0.05,1,0,0,1
2952,687.1023,502,0.05,204,123,106,69
2953,5.0216,9,0.05,3,1,3,2
2954,10.2524,1,0.05,0,1,0,0
2955,191.1846,107,0.05,47,34,13,13
2956,4.2099,2,0.05,0,1,0,1
2957,1.7054,1,0.05,0,0,1,0
2958,9.4757,2,0.05,0,0,2,0
2959,0.1063,1,0.05,0,0,1,0
2960,10.7499,2,0.05,0,2,0,0
2961,0.1893,1,0.05,0,0,1,0
2962,18.5957,5,0.05,3,0,2,0
2963,4.88,1,0.05,0,0,1,0
2964,28.5401,15,0.05,6,0,5,4
2965,3.2056,2,0.05,0,1,1,0
2966,8.1438,4,0.05,0,0,4,0
2967,1.4212,1,0.05,0,0,1,0
2968,2.0087,1,0.05,0,0,1,0
2969,3.3164,1,0.05,0,0,1,0
2970,0.945,1,0.05,0,0,1,0
2971,6.2394,2,0.05,0,1,1,0
2972,0.8859,2,0.05,0,1,1,0
2973,18.8482,10,0.05,6,3,1,0
2974,17.8987,3,0.05,3,0,0,0
2975,14.4741,3,0.05,3,0,0,0
2976,15.2125,7,0.05,5,0,1,1
2977,2.5003,1,0.05,1,0,0,0
2978,3.3688,2,0.05,1,0,0,1
2979,13.2314,6,0.05,5,0,0,1
2980,0.3314,1,0.05,0,0,1,0
2981,8.5281,2,0.05,0,0,2,0
2982,1.8713,1,0.05,0,0,1,0
2983,3.6338,3,0.05,0,1,1,1
2984,20.0785,3,0.05,2,0,1,0
2985,0.0787,1,0.05,1,0,0,0
2986,4.3636,3,0.05,2,0,0,1
2987,8.9494,1,0.05,1,0,0,0
2988,0.0997,1,0.05,1,0,0,0
2989,25.8448,6,0.05,3,2,0,1
2990,4.7378,1,0.05,1,0,0,0
2991,1.0526,1,0.05,1,0,0,0
2992,0.2366,1,0.05,1,0,0,0
2993,2.0077,3,0.05,2,0,0,1
2994,0.3682,1,0.05,1,0,0,0
2995,6.1856,1,0.05,1,0,0,0
2996,26.6889,8,0.05,6,0,2,0
2997,3.3819,2,0.05,1,0,1,0
2998,10.6105,2,0.05,0,0,2,0
2999,1.4212,1,0.05,0,0,1,0
3000,2.3665,1,0.05,0,0,1,0
3001,1.2652,4,0.05,0,3,1,0
3002,6.751,3,0.05,0,3,0,0
3003,3.2971,5,0.05,0,4,1,0
3004,28.3614,15,0.05,12,2,1,0
3005,22.9273,4,0.05,3,1,0,0
3006,1.2369,1,0.05,1,0,0,0
3007,4.5177,2,0.05,1,1,0,0
3008,7.8708,9,0.05,6,2,0,1
3009,2.6421,3,0.05,1,0,0,2
3010,9.204,4,0.05,3,0,0,1
3011,4.0886,3,0.05,1,1,0,1
3012,567.2401,433,0.05,212,116,94,11
3013,8.6696,4,0.05,3,1,0,0
3014,7.3701,1,0.05,1,0,0,0
3015,18.9514,3,0.05,3,0,0,0
3016,2.3291,2,0.05,1,1,0,0
3017,9.5017,3,0.05,2,1,0,0
3018,10.7365,2,0.05,2,0,0,0
3019,3.9481,1,0.05,1,0,0,0
3020,26.2209,6,0.05,2,2,1,1
3021,30.5911,5,0.05,1,4,0,0
3022,37.6402,5,0.05,3,2,0,0
3023,7.8965,1,0.05,1,0,0,0
3024,6.9363,6,0.05,3,1,0,2
3025,1.8423,1,0.05,1,0,0,0
3026,9.7365,1,0.05,1,0,0,0
3027,4.7378,1,0.05,1,0,0,0
3028,9.4703,2,0.05,2,0,0,0
3029,0.263,1,0.05,1,0,0,0
3030,9.6075,1,0.05,1,0,0,0
3031,2.5986,3,0.05,2,1,0,0
3032,6.4222,2,0.05,0,1,1,0
3033,1.2895,1,0.05,1,0,0,0
3034,0.9211,1,0.05,1,0,0,0
3035,3.0793,2,0.05,1,1,0,0
3036,0.014,2,0.05,0,1,1,0
3037,0.7578,1,0.05,0,0,1,0
3038,0.284,1,0.05,0,0,1,0
3039,15.9417,11,0.05,3,2,6,0
3040,0.6252,1,0.05,0,0,1,0
3041,2.6057,1,0.05,0,0,1,0
3042,2.6057,1,0.05,0,0,1,0
3043,6.5178,3,0.05,0,1,2,0
3044,5.4485,1,0.05,0,0,1,0
3045,10.4234,2,0.05,0,0,2,0
3046,4.4984,2,0.05,0,0,2,0
3047,15.8133,6,0.05,0,4,2,0
3048,11.0323,6,0.05,0,5,1,0
3049,0.3816,1,0.05,0,1,0,0
3050,16.0006,4,0.05,0,4,0,0
3051,11.1274,2,0.05,0,2,0,0
3052,2.2542,7,0.05,3,3,1,0
3053,6.4486,2,0.05,2,0,0,0
3054,9.2022,1,0.05,1,0,0,0
3055,72.6485,7,0.05,6,0,1,0
3056,28.8598,16,0.05,12,0,0,4
3057,8.4753,7,0.05,1,1,1,4
3058,1.4212,1,0.05,0,0,1,0
3059,1.895,1,0.05,0,0,1,0
3060,4.2877,1,0.05,0,0,1,0
3061,0.0224,1,0.05,0,0,1,0
3062,3.7903,1,0.05,0,0,1,0
3063,5.4483,2,0.05,0,0,2,0
3064,4.0174,2,0.05,0,0,2,0
3065,1.048,4,0.05,0,0,1,3
3066,44.4305,9,0.05,6,1,2,0
3067,11.2975,5,0.05,1,3,1,0
3068,0.3171,2,0.05,0,2,0,0
3069,10.8774,2,0.05,0,2,0,0
3070,23.259,7,0.05,2,5,0,0
3071,1.6367,5,0.05,1,4,0,0
3072,3.3161,2,0.05,1,0,0,1
3073,28.8048,10,0.05,9,0,1,0
3074,6.3956,3,0.05,3,0,0,0
3075,0.4735,1,0.05,1,0,0,0
3076,3.2652,3,0.05,1,1,1,0
3077,12.8494,5,0.05,2,1,2,0
3078,14.2137,2,0.05,0,0,2,0
3079,4.7378,1,0.05,0,0,1,0
3080,1.6557,1,0.05,0,0,1,0
3081,6.3962,1,0.05,0,0,1,0
3082,0.3077,1,0.05,0,0,1,0
3083,0.9898,2,0.05,0,1,1,0
3084,7.8152,1,0.05,0,0,1,0
3085,3.0795,1,0.05,0,0,1,0
3086,2.2503,1,0.05,0,1,0,0
3087,8.8703,2,0.05,0,1,1,0
3088,52.1267,9,0.05,1,6,0,2
3089,7.5017,1,0.05,0,1,0,0
3090,0.5683,1,0.05,0,0,1,0
3091,3.0795,1,0.05,0,0,1,0
3092,14.0031,4,0.05,0,2,2,0
3093,1.6581,1,0.05,0,0,1,0
3094,0.0234,1,0.05,0,0,1,0
3095,1.7766,1,0.05,0,0,1,0
3096,20.2016,4,0.05,2,2,0,0
3097,4.2114,1,0.05,1,0,0,0
3098,0.1748,1,0.05,0,1,0,0
3099,1.0526,1,0.05,1,0,0,0
3100,19.1439,11,0.05,7,4,0,0
3101,10.2653,2,0.05,2,0,0,0
3102,9.4909,4,0.05,2,1,0,1
3103,1.5791,1,0.05,1,0,0,0
3104,68.3455,35,0.05,31,1,0,3
3105,22.6728,6,0.05,4,2,0,0
3106,0.3604,1,0.05,1,0,0,0
3107,0.1287,1,0.05,1,0,0,0
3108,2.7725,3,0.05,2,1,0,0
3109,6.9423,6,0.05,2,4,0,0
3110,9.2924,3,0.05,2,1,0,0
3111,7.1561,4,0.05,2,2,0,0
3112,10.265,3,0.05,3,0,0,0
3113,0.9491,2,0.05,1,1,0,0
3114,12.4945,5,0.05,0,3,2,0
3115,0.284,1,0.05,0,0,1,0
3116,1.4188,1,0.05,0,0,1,0
3117,5.8004,2,0.05,0,1,1,0
3118,7.4223,3,0.05,0,2,1,0
3119,9.2541,3,0.05,0,3,0,0
3120,60.6383,16,0.05,4,9,0,3
3121,1.737,1,0.05,1,0,0,0
3122,20.0048,2,0.05,2,0,0,0
3123,20.1359,3,0.05,3,0,0,0
3124,1.8423,1,0.05,1,0,0,0
3125,10.7779,5,0.05,4,1,0,0
3126,5.7908,1,0.05,1,0,0,0
3127,6.9087,4,0.05,3,1,0,0
3128,0.9868,1,0.05,1,0,0,0
3129,3.0398,2,0.05,1,0,0,1
3130,0.4735,1,0.05,1,0,0,0
3131,1.974,1,0.05,1,0,0,0
3132,0.2234,1,0.05,1,0,0,0
3133,3.7171,10,0.05,4,3,0,3
3134,7.8707,5,0.05,3,0,1,1
3135,3.4217,1,0.05,1,0,0,0
3136,13.5799,9,0.05,9,0,0,0
3137,8.7912,2,0.05,2,0,0,0
3138,0.2325,3,0.05,1,1,0,1
3139,7.6333,1,0.05,1,0,0,0
3140,4.4664,2,0.05,1,1,0,0
3141,2.0696,3,0.05,1,2,0,0
3142,6.6327,2,0.05,2,0,0,0
3143,9.8643,11,0.05,8,3,0,0
3144,2.7632,4,0.05,1,2,1,0
3145,4.2961,6,0.05,5,1,0,0
3146,14.6488,4,0.05,3,1,0,0
3147,5.4592,6,0.05,4,1,0,1
3148,3.0769,1,0.05,1,0,0,0
3149,67.0214,26,0.05,16,5,2,3
3150,0.0787,1,0.05,1,0,0,0
3151,22.0711,2,0.05,1,1,0,0
3152,4.7051,3,0.05,1,2,0,0
3153,0.1313,1,0.05,1,0,0,0
3154,0.8287,2,0.05,1,1,0,0
3155,37.101,35,0.05,20,9,2,4
3156,2.4409,2,0.05,1,1,0,0
3157,0.0026,1,0.05,1,0,0,0
3158,8.1594,2,0.05,2,0,0,0
3159,19.4241,7,0.05,6,1,0,0
3160,13.4439,2,0.05,1,1,0,0
3161,47.5227,10,0.05,7,2,0,1
3162,5.889,4,0.05,1,2,1,0
3163,0.726,2,0.05,1,1,0,0
3164,7.9778,3,0.05,1,1,0,1
3165,0.2603,1,0.05,1,0,0,0
3166,0.4839,2,0.05,1,0,0,1
